Id,SalePrice
2735,135227.51645453382
2736,145227.9430797462
2737,110652.09098948038
2738,137650.40834046065
2739,150163.8781134827
2740,129629.16959902848
2741,146782.39273890454
2742,158571.32599409297
2743,151844.7048182469
2744,156469.29439180426
2745,135619.21758722147
2746,132301.72005581454
2747,160837.6828273671
2748,127302.14319821769
2749,129824.24942619428
2750,120636.28258598063
2751,137931.58384686222
2752,172906.19632661197
2753,135110.8034527822
2754,270463.2653854313
2755,127579.51214635286
2756,112370.39822807045
2757,89581.63646859927
2758,93183.29503002761
2759,187124.9351387307
2760,138134.04716878987
2761,150317.2955338573
2762,153344.18722959084
2763,190570.04448197412
2764,173560.31285455913
2765,246934.95102089012
2766,142153.67924200755
2767,85282.30696328888
2768,122773.86049593998
2769,132929.0901210173
2770,138526.69885302475
2771,122701.3965358064
2772,124033.27872542404
2773,184897.27702448142
2774,133340.09251352467
2775,113215.87513332485
2776,134905.90571980344
2777,134067.10195277949
2778,104703.56103302453
2779,154139.1073526406
2780,92490.30416670078
2781,93742.08430205783
2782,93072.28021096894
2783,116252.44258795473
2784,123775.34432119038
2785,157740.85756081995
2786,74785.93305452456
2787,119524.64087173584
2788,99393.66707144704
2789,184965.97736328375
2790,103822.6982486044
2791,124229.03720564317
2792,62004.23660402811
2793,140720.4576018377
2794,93563.00149092021
2795,122218.10084373178
2796,90052.17100388007
2797,196146.99905463474
2798,145938.58203033614
2799,124622.0736157704
2800,83354.54760389125
2801,99490.51336201395
2802,115449.3940366741
2803,165616.812252144
2804,138476.26352299668
2805,101307.73802317353
2806,107226.1175480583
2807,146494.1900441517
2808,153108.7058798152
2809,127586.91252360346
2810,133541.98821070846
2811,165406.64317331885
2812,162542.07995594005
2813,173035.5464672074
2814,152844.6711820577
2815,80660.15422432996
2816,206852.6813816189
2817,160483.58371655238
2818,129969.88702948866
2819,167110.24826493833
2820,152568.20692576264
2821,116363.76933572891
2822,208260.9607748787
2823,349982.9435654758
2824,186572.76644087772
2825,158422.89497795232
2826,129827.28651865025
2827,135961.41485199702
2828,252941.3953365366
2829,187275.78375687846
2830,213794.29988101366
2831,178260.7985627028
2832,256180.83426614336
2833,284839.88169430656
2834,240148.15150355457
2835,214132.14294779926
2836,220317.8672531862
2837,147421.0670200115
2838,153720.72846514598
2839,194281.62472352368
2840,213689.1940474025
2841,201412.81210012204
2842,227171.04154634778
2843,153148.49342018398
2844,167058.18958212782
2845,123514.34907460153
2846,222398.05358979615
2847,222182.2259176535
2848,200371.59126753156
2849,208463.64818133833
2850,292787.9697730404
2851,229431.67666073987
2852,237178.93361371814
2853,246237.38304364905
2854,153805.94123868944
2855,196267.8144897852
2856,228173.34336936648
2857,191749.98123054704
2858,195674.2708383203
2859,128341.52546910687
2860,137480.28903440453
2861,132403.69828182503
2862,186721.12311002822
2863,127337.30349757473
2864,247167.46993920705
2865,142234.8859842624
2866,138668.24215995515
2867,111802.52972383633
2868,108420.40981036605
2869,109551.46402536373
2870,138915.07801627528
2871,84883.1765172963
2872,69185.15862017113
2873,113601.51297056992
2874,135313.55114423888
2875,106823.34513554024
2876,152081.43216700453
2877,131841.2691061843
2878,141290.97839525648
2879,149121.88890279518
2880,113559.36607289787
2881,153418.35947881787
2882,165098.93774013946
2883,164040.29487826358
2884,203141.89831341695
2885,177986.37363347574
2886,244191.8819984963
2887,92603.78512559918
2888,144676.72636107574
2889,64972.59029479794
2890,86519.01136041785
2891,148014.87658281534
2892,49523.045796291175
2893,91723.67150321516
2894,76256.1206079015
2895,319292.52307769685
2896,289944.4495009164
2897,173269.5140737794
2898,144895.00897431743
2899,198048.87174384267
2900,149322.26825047575
2901,218582.44395501752
2902,193535.10890924558
2903,328326.44235860836
2904,331928.0144140065
2905,118781.38819083884
2906,209518.45147433103
2907,123740.10845328333
2908,131460.10464533645
2909,151452.85649618274
2910,92232.72090849158
2911,103999.74059205032
2912,146768.76322128903
2913,93298.7372667423
2914,98690.4030035029
2915,98912.15659317655
2916,98991.65287764165
2917,154609.1492966166
2918,109010.04417726658
2919,210364.7434061032
